model,total_return,equity_mult,sharpe,trades,win_rate
rf_fold1218,6.811120705845886,1.0681112070584589,1.1684260163795208,16,46.483633501551
rf_fold571,6.793030526688559,1.0679303052668856,1.1311213193048961,114,47.04398148148148
rf_fold950,6.756809908884143,1.0675680990888414,1.1478488951163137,45,46.62098025142963
rf_fold946,6.732825544817622,1.0673282554481762,1.1203050425641505,121,47.07668768545994
rf_fold1276,6.695452561790094,1.066954525617901,1.1133070451248417,111,47.00231481481482
rf_fold533,6.615836769096672,1.0661583676909667,1.1334057033897216,19,46.824074074074076
rf_fold441,6.608368824519495,1.066083688245195,1.1319553500030661,17,46.824074074074076
rf_fold569,6.56390030966838,1.0656390030966838,1.092755464826612,117,47.04981554096383
rf_fold1178,6.551621603618885,1.0655162160361888,1.0996583687996218,97,47.11342592592593
rf_fold1220,6.531155794710264,1.0653115579471026,1.1195727331714262,16,46.44444444444444
rf_fold536,6.491421492993021,1.0649142149299302,1.1122295543051972,16,46.580701916844156
rf_fold11,6.470047348227892,1.064700473482279,1.1061733464050478,21,46.89258993305691
rf_fold299,6.404336613487072,1.0640433661348707,1.095406746509597,21,46.932230175699544
rf_fold1210,6.342962668834984,1.0634296266883498,1.0875883158997737,20,46.471816283924845
rf_fold1318,6.325367818216443,1.0632536781821644,1.0527334462686868,109,46.942933209862254
rf_fold745,6.321605558920718,1.0632160555892072,1.0711188854922085,57,47.013782542113326
rf_fold668,6.278850974795924,1.0627885097479592,1.0489356300158235,99,47.15740740740741
rf_fold1079,6.2695109440428665,1.0626951094404287,1.0422651991259029,113,47.217592592592595
rf_fold1235,6.254374776429961,1.0625437477642996,1.0694043870674503,20,46.465862524020096
rf_fold1114,6.144992495394708,1.061449924953947,1.0204645391951768,119,47.30324074074074
rf_fold1268,6.132340363484956,1.0613234036348496,1.0263622333655196,94,46.922862712336396
rf_fold1377,6.131294523469655,1.0613129452346965,1.0347187881960287,63,46.75324675324675
rf_fold922,6.095991884731911,1.060959918847319,1.0127751175192468,117,47.02981757570146
rf_fold94,6.082531339032959,1.0608253133903296,1.0429117410404014,15,46.761574074074076
rf_fold711,6.079288284664064,1.0607928828466406,1.0343032856034715,43,46.967592592592595
rf_fold1343,6.062170449482962,1.0606217044948296,1.019981259690688,69,47.10185185185185
rf_fold783,6.058264332120089,1.060582643321201,1.0140806318686284,97,47.030092592592595
rf_fold1226,6.0489488031651995,1.060489488031652,1.0350344653169858,28,46.4537037037037
rf_fold1227,5.994044178046121,1.0599404417804612,1.0252497688228224,24,46.479166666666664
rf_fold620,5.98733084427816,1.0598733084427816,1.018744648857434,38,46.73663724195454
rf_fold869,5.982649460082157,1.0598264946008216,1.0152580614236018,47,46.960648148148145
rf_fold1152,5.958984208754914,1.0595898420875491,1.005558423309,73,47.09027777777778
rf_fold1267,5.937187302475766,1.0593718730247577,1.0201371470967624,17,47.03988936839846
rf_fold752,5.873745011673082,1.0587374501167308,1.004637660949079,37,46.770833333333336
rf_fold678,5.844486830961837,1.0584448683096184,0.9917303253873342,49,47.00231481481482
rf_fold810,5.761949291545965,1.0576194929154596,0.9831990826046971,33,46.88687112017048
rf_fold531,5.70179334402281,1.057017933440228,0.9781348597624323,14,46.46172365101044
rf_fold1117,5.689383898548694,1.056893838985487,0.9498325848730095,105,47.219907407407405
rf_fold960,5.668268858449288,1.0566826885844929,0.9642159329453353,42,46.652428266319994
rf_fold728,5.630736237789291,1.056307362377893,0.9399155924415209,100,46.94605232692753
rf_fold529,5.627996404906499,1.056279964049065,0.9656905618980667,18,46.44212962962963
rf_fold802,5.393991037483525,1.0539399103748353,0.9042163553495604,83,46.976507112738055
rf_fold582,5.374882723593788,1.0537488272359379,0.8983622193869626,108,47.020833333333336
rf_fold1254,5.335415766439167,1.0533541576643917,0.8934091847124576,92,46.85185185185185
rf_fold760,5.3267941874770575,1.0532679418747706,0.9105074787062389,24,46.51851851851852
rf_fold1196,5.31803355461542,1.0531803355461542,0.8886519123111041,97,47.05201509294197
rf_fold1350,5.263713931396041,1.0526371393139604,0.8893116148668883,61,47.039351851851855
rf_fold1076,5.237298538183666,1.0523729853818367,0.8766340234189008,99,47.02546296296296
rf_fold543,5.1867519498940196,1.0518675194989402,0.8883905744148937,17,46.8757958097002
rf_fold98,5.171114270255872,1.0517111427025587,0.8848236316842516,19,46.75231481481482
rf_fold306,5.071667194353635,1.0507166719435364,0.8699174559278222,13,46.77235374909793
rf_fold1361,5.065610468141157,1.0506561046814116,0.8433307148542194,109,47.13657407407407
rf_fold685,5.02024881343619,1.050202488134362,0.8557483053507692,31,46.85185185185185
rf_fold1369,5.015190335278352,1.0501519033527835,0.8317357356813352,115,47.20138888888889
rf_fold1242,5.003603632801368,1.0500360363280137,0.8440246661124956,66,46.761574074074076
rf_fold850,4.994428938132889,1.0499442893813289,0.8352624034715682,97,47.041666666666664
rf_fold889,4.969284904227367,1.0496928490422737,0.83134523813643,91,47.199074074074076
rf_fold1407,4.968295961609903,1.049682959616099,0.8441823040445692,43,46.90249097138624
rf_fold1215,4.9547901058131005,1.049547901058131,0.8461054816004654,32,46.49305555555556
rf_fold1028,4.913384197515036,1.0491338419751504,0.8184488289008328,117,47.19212962962963
rf_fold627,4.90314493313011,1.049031449331301,0.8384404198286299,24,46.86776553384573
rf_fold1250,4.857651974575972,1.0485765197457597,0.8234526582630936,50,46.67824476091235
rf_fold1422,4.803237301373309,1.048032373013733,0.8234445982016594,28,46.8238423407085
rf_fold982,4.713724112946549,1.0471372411294655,0.7824864767648414,120,47.20424870706649
rf_fold532,4.649640562586899,1.046496405625869,0.7958301152773928,24,46.462471639579576
rf_fold677,4.59929579358711,1.045992957935871,0.7724779201270251,83,47.164351851851855
rf_fold1003,4.579688381113378,1.0457968838111338,0.7597472064933146,133,47.14351851851852
rf_fold614,4.554628797462046,1.0455462879746205,0.777563214717487,29,46.87037037037037
rf_fold62,4.539197429209785,1.0453919742920978,0.7765098910438974,19,46.719907407407405
rf_fold587,4.532272643440005,1.0453227264344,0.7567093802692323,98,46.87731481481482
rf_fold289,4.495384633955446,1.0449538463395545,0.7677628876506681,27,46.8826888259598
rf_fold1301,4.441756960241827,1.0444175696024183,0.737832316879425,115,47.0162037037037
rf_fold1355,4.421613280466197,1.044216132804662,0.7425946694641369,79,47.09027777777778
rf_fold1247,4.405854142198895,1.044058541421989,0.7527504650807336,23,46.708333333333336
rf_fold1228,4.29985281391192,1.0429985281391192,0.7328408146226426,32,46.451388888888886
rf_fold1424,4.2993579863603415,1.0429935798636034,0.7169778049954826,100,47.05965275004112
rf_fold739,4.159359469147117,1.0415935946914712,0.7003526618730656,70,46.738425925925924
rf_fold804,4.122733862264494,1.041227338622645,0.6887081699711973,99,47.182870370370374
rf_fold1248,4.113064124497057,1.0411306412449706,0.7044119926197293,16,46.43353404353868
rf_fold1284,4.030914865308133,1.0403091486530813,0.7399928282904435,28,47.35000767224183
rf_fold139,3.9935417305725807,1.0399354173057258,0.6821299326051073,25,46.80322924882847
rf_fold608,3.906060037885406,1.039060600378854,0.6566271489435427,80,46.763888888888886
rf_fold603,3.9039069881646515,1.0390390698816465,0.6542720528747037,94,46.870080563015094
rf_fold1234,3.7702043302893173,1.0377020433028932,0.6432997543322924,34,46.432870370370374
rf_fold1213,3.754945115637387,1.0375494511563739,0.6422124557328831,26,46.47884063339198
rf_fold1257,3.732216910311248,1.0373221691031125,0.6195396344189444,114,46.94212962962963
rf_fold624,3.6745487908087293,1.0367454879080873,0.6284726972013279,22,46.626351901383885
rf_fold1211,3.6669640059446618,1.0366696400594466,0.6236327614646157,32,46.4837962962963
rf_fold939,3.663040307503307,1.036630403075033,0.6256409172848613,25,46.85478993160564
rf_fold916,3.611721223231612,1.0361172122323161,0.6101128611459896,65,46.8157668839756
rf_fold281,3.598338052514838,1.0359833805251484,0.6128147746487672,34,46.5
rf_fold753,3.5127543895079105,1.035127543895079,0.6020254579653386,23,46.772849337901654
rf_fold1410,3.479169074454602,1.034791690744546,0.5769716204658192,119,47.21296296296296
rf_fold1409,3.4484093779913794,1.0344840937799138,0.592918647792376,7,46.72208354919229
rf_fold355,3.41089961048755,1.0341089961048755,0.5792825122761907,45,46.86111111111111
rf_fold787,3.3356662995999375,1.0333566629959994,0.5531454258563361,123,47.22453703703703
rf_fold870,3.2514619958944335,1.0325146199589443,0.5485955266815851,63,46.95601851851852
rf_fold1379,3.2495555051988756,1.0324955550519888,0.558464060722071,44,46.890221515114426
rf_fold564,3.2197130991918677,1.0321971309919187,0.5480050438300492,57,47.18972076663556
rf_fold1089,3.2196792622584347,1.0321967926225843,0.5365691094186408,109,47.18981481481481
rf_fold1231,3.1692474421027184,1.0316924744210272,0.5423523954998242,20,46.458333333333336
rf_fold805,3.15528016430644,1.0315528016430644,0.5277781843134344,101,47.21064814814815
rf_fold1001,3.1441090444138453,1.0314410904441385,0.5157354555178043,161,47.25900546346884
rf_fold829,3.1114289531364747,1.0311142895313647,0.5173365361482766,117,47.13657407407407
rf_fold926,3.111050013907768,1.0311105001390777,0.517865930732425,105,46.93504328904116
rf_fold1061,2.7166057585330528,1.0271660575853305,0.4528221602423594,112,46.88194444444444
rf_fold572,2.677246353098872,1.0267724635309887,0.4466601647089516,112,46.87037037037037
rf_fold1208,2.6293982271105465,1.0262939822711055,0.472989126010832,22,46.7146518348874
rf_fold588,2.5924666628201587,1.0259246666282016,0.4417573387878859,29,46.729166666666664
rf_fold672,2.5610106943822375,1.0256101069438224,0.4266430473492259,109,47.14814814814815
rf_fold764,2.4805130741701875,1.0248051307417019,0.415534462741127,92,46.8912037037037
rf_fold407,2.425831792116462,1.0242583179211646,0.4122782667318076,43,46.84338465100127
rf_fold1309,2.3577329427113547,1.0235773294271135,0.3949591571800358,93,46.898803046789986
rf_fold973,2.346824586085239,1.0234682458608524,0.3871005328201002,138,47.039351851851855
rf_fold883,2.3134993832850226,1.0231349938328502,0.3845203028617861,119,47.19212962962963
rf_fold638,2.269113978601034,1.0226911397860103,0.3745519955188708,136,47.07870370370371
rf_fold1289,2.195398039050578,1.0219539803905058,0.36052550061555666,154,47.1712962962963
rf_fold1396,2.1575519753061823,1.0215755197530618,0.3574552676607398,136,47.115473654968056
rf_fold661,2.157344209808132,1.0215734420980813,0.3579778859412747,123,47.16898148148148
rf_fold767,2.0728432014944342,1.0207284320149443,0.34576430910902,112,46.9375
rf_fold467,1.987685264973793,1.019876852649738,0.3390764119572521,33,46.87529018478968
rf_fold1298,1.9776803123043418,1.0197768031230434,0.3267614493160276,138,47.09027777777778
rf_fold1139,1.9486140626394421,1.0194861406263944,0.3243690834092134,128,46.95138888888889
rf_fold18,1.776875533764799,1.017768755337648,0.30114175729418935,50,46.878771001578016
rf_fold1236,1.655321142724464,1.0165532114272446,0.28105955113773234,46,46.458333333333336
rf_fold719,1.6288388204223292,1.0162883882042233,0.27507266417551873,63,46.9837962962963
rf_fold402,1.555837435544638,1.0155583743554464,0.2651236869444075,33,46.68998424905031
rf_fold1132,1.5529755305772053,1.015529755305772,0.2583133744659158,114,46.89351851851852
rf_fold1084,1.2618489513726905,1.012618489513727,0.21207679548209019,81,46.916666666666664
rf_fold648,1.19998821806917,1.0119998821806917,0.19831476148455943,139,47.067129629629626
rf_fold920,0.9449880719387016,1.009449880719387,0.15683523898403337,119,46.91203703703704
rf_fold1204,0.8661877126939554,1.0086618771269396,0.14469313110335338,102,46.91898148148148
rf_fold675,0.8615775856845698,1.0086157758568457,0.14725858932403915,23,46.824074074074076
rf_fold520,0.8347838056226076,1.008347838056226,0.14307866275814593,10,46.451388888888886
rf_fold580,0.6946313470749699,1.0069463134707497,0.11515967470961223,136,46.923611111111114
rf_fold909,0.6746946136277465,1.0067469461362775,0.11282675368060914,106,46.710648148148145
rf_fold361,0.6539096377085052,1.006539096377085,0.11040032480033536,65,46.62962962962963
rf_fold1230,0.550838547414001,1.00550838547414,0.09423715960539612,22,46.47222222222222
rf_fold1055,0.5333751365473649,1.0053337513654736,0.08913369298689394,100,46.87037037037037
rf_fold519,0.49441778818031246,1.0049441778818031,0.08637768224252164,10,46.79789368104313
rf_fold1138,0.28240852542298356,1.0028240852542298,0.04673498820896699,138,46.967592592592595
rf_fold1127,0.23861473241104658,1.0023861473241105,0.03991222211949887,103,47.171318485104784
rf_fold725,0.2271583851169101,1.002271583851169,0.03739014135582372,154,47.125
rf_fold502,0.213276203900592,1.002132762039006,0.03664980768108537,6,46.51513045090134
rf_fold1337,0.16345688055046104,1.0016345688055046,0.027258491439958708,110,46.90314792459838
rf_fold1121,0.14589766756682998,1.0014589766756683,0.024286355376968636,117,47.01851851851852
rf_fold1093,0.12086309500303205,1.0012086309500303,0.020212246887817312,107,47.19675925925926
rf_fold516,0.10350580336568882,1.0010350580336569,0.017727194603981165,18,46.51448151320816
rf_fold762,0.04420796471693578,1.0004420796471694,0.007466409146515689,63,46.84259259259259
rf_fold1319,-0.048435503613342146,0.9995156449638666,-0.008170906955587967,64,46.558310759185936
rf_fold472,-0.2517533783421899,0.9974824662165781,-0.04326578072944669,6,46.42129629629629
rf_fold768,-0.3233188010283605,0.9967668119897164,-0.0536302143390573,126,46.87731481481482
rf_fold670,-0.5768663763580983,0.994231336236419,-0.09562811781704153,129,47.18518518518518
rf_fold336,-0.5869106690731707,0.9941308933092683,-0.10068474830137121,12,46.72453703703704
rf_fold882,-0.6273621391800543,0.9937263786081995,-0.1040076758063775,127,47.049700224542235
rf_fold393,-0.6526110506964167,0.9934738894930358,-0.1105735676737518,51,46.800925925925924
rf_fold317,-0.7496840775870983,0.992503159224129,-0.12860744758166243,31,46.688709986582325
rf_fold942,-0.757270357264106,0.9924272964273589,-0.12495735366302671,154,46.99305555555556
rf_fold20,-0.8166300584757424,0.9918336994152426,-0.1391907916646514,34,46.72903705079395
rf_fold1325,-0.934291188064762,0.9906570881193524,-0.1547667996072639,123,47.00231481481482
rf_fold264,-0.9664624896718821,0.9903353751032812,-0.16420846713014045,43,46.513351397670164
rf_fold794,-0.9722864552413224,0.9902771354475868,-0.16175934972967687,113,47.227829679357775
rf_fold985,-1.0570478360879543,0.9894295216391205,-0.17368604366495166,162,47.06481481481482
rf_fold327,-1.0663068649031882,0.9893369313509681,-0.18303571512612724,10,46.682870370370374
rf_fold962,-1.1364054019981529,0.9886359459800185,-0.18896602871103896,127,46.81481481481482
rf_fold788,-1.1717455652560993,0.988282544347439,-0.1941677534740359,139,47.19212962962963
rf_fold1014,-1.1758395656997656,0.9882416043430023,-0.19314097934783148,168,47.10416666666667
rf_fold1189,-1.187684799842148,0.9881231520015785,-0.19679086306423918,127,47.21527777777778
rf_fold956,-1.228338686565622,0.9877166131343438,-0.21101830511210823,57,46.74926428765735
rf_fold866,-1.258497053430585,0.9874150294656941,-0.21050682630879797,93,47.039351851851855
rf_fold1176,-1.2733103142912983,0.987266896857087,-0.2108160155654677,131,47.16203703703704
rf_fold540,-1.3033183879471055,0.986966816120529,-0.2646985359643229,32,47.762185826525425
rf_fold129,-1.3382886810495487,0.9866171131895045,-0.22955996441306523,10,46.520833333333336
rf_fold955,-1.3711841018793525,0.9862881589812065,-0.23071005326697275,75,46.81018518518518
rf_fold833,-1.4050912807751836,0.9859490871922482,-0.23125618983868124,155,46.986111111111114
rf_fold514,-1.4142291921201755,0.9858577080787982,-0.24269302573860335,12,46.44444444444444
rf_fold108,-1.4559439550546283,0.9854405604494537,-0.24712140460882848,47,46.75
rf_fold1430,-1.5203416913998735,0.9847965830860013,-0.25060719320191294,140,46.916666666666664
rf_fold581,-1.6603791529417822,0.9833962084705822,-0.339819035091946,7,47.37952866690116
rf_fold558,-1.6939729068558895,0.9830602709314411,-0.2807907208099058,128,47.04220786737977
rf_fold878,-1.7258131962386236,0.9827418680376138,-0.28921293522964847,95,47.00925925925926
rf_fold205,-1.72651954747155,0.9827348045252845,-0.2957304539452062,16,46.67316032375519
rf_fold1221,-1.9529428942926086,0.9804705710570739,-0.3330999763763571,44,46.53193437081896
rf_fold1390,-1.9687004086668236,0.9803129959133318,-0.32405895848253025,156,47.12119458270633
rf_fold418,-2.044585823357181,0.9795541417664282,-0.35323697378955776,5,46.85712918431316
rf_fold1135,-2.1478699945804536,0.9785213000541955,-0.35294136046267555,158,47.10648148148148
rf_fold679,-2.148011203768152,0.9785198879623185,-0.35887473510730955,95,47.011574074074076
rf_fold1275,-2.209039877494634,0.9779096012250537,-0.3689863968649117,97,46.708333333333336
rf_fold235,-2.258691370618804,0.977413086293812,-0.3864297647472622,20,46.80324074074074
rf_fold816,-2.2763500788069435,0.9772364992119306,-0.3745116836085876,135,46.995370370370374
rf_fold715,-2.3480457635748575,0.9765195423642514,-0.39510898628756336,75,46.85185185185185
rf_fold527,-2.3533800986706876,0.9764661990132931,-0.39899904087796884,59,47.1882236189216
rf_fold229,-2.36751158441173,0.9763248841558827,-0.4004173303916828,57,46.765904250393554
rf_fold140,-2.470375214720111,0.9752962478527989,-0.4226776150937872,24,46.77509164307921
rf_fold1244,-2.5326800083081635,0.9746731999169184,-0.42766189231145346,56,46.56368148818222
rf_fold498,-2.555565480511124,0.9744443451948888,-0.43907536671356984,4,46.476525604222616
rf_fold847,-2.638326241717337,0.9736167375828266,-0.4355943827564492,141,47.083333333333336
rf_fold800,-2.665067825975187,0.9733493217402481,-0.4377015027033311,153,47.24768518518518
rf_fold1232,-2.697980764206631,0.9730201923579337,-0.5443655615754188,9,47.33187555146354
rf_fold1090,-2.7161589596209623,0.9728384104037904,-0.45725490770486255,65,46.75432910454671
rf_fold777,-2.771367846348194,0.9722863215365181,-0.4583500451593585,129,47.15972222222222
rf_fold434,-2.771660065586612,0.9722833993441339,-0.46863175767540094,55,46.77546296296296
rf_fold825,-2.777456723221372,0.9722254327677863,-0.4581019158622544,143,47.0162037037037
rf_fold1099,-2.8574534910780436,0.9714254650892196,-0.48193483570191464,67,46.94279165605538
rf_fold1030,-2.867060622509887,0.9713293937749011,-0.48587692747005945,53,46.84722222222222
rf_fold885,-2.913737708565811,0.9708626229143419,-0.48080651903655347,145,47.217592592592595
rf_fold609,-2.9846328931125155,0.9701536710688748,-0.497066108377508,108,46.8287037037037
rf_fold216,-3.069809886214503,0.969301901137855,-0.5152561802190714,81,46.965827839167986
rf_fold629,-3.1378894524466627,0.9686211054755334,-0.5318232500440577,53,46.80324074074074
rf_fold501,-3.149232652030487,0.9685076734796951,-0.5402583977357799,12,46.5162037037037
rf_fold1035,-3.177371556185682,0.9682262844381432,-0.5246120398699102,127,46.87268518518518
rf_fold612,-3.1783303971216537,0.9682166960287835,-0.526823310431275,128,46.87962962962963
rf_fold263,-3.240784028579713,0.9675921597142029,-0.5521795013107619,32,46.62559507140857
rf_fold425,-3.2665103612327995,0.967334896387672,-0.5503937447445141,65,46.84953703703704
rf_fold76,-3.3085312927727872,0.9669146870722721,-0.5593805981937786,57,46.74305555555556
rf_fold687,-3.368384080582054,0.9663161591941795,-0.5657875041689595,83,46.8912037037037
rf_fold144,-3.4619579333514783,0.9653804206664852,-0.5917235036040623,28,46.738425925925924
rf_fold1326,-3.5546654656031462,0.9644533453439685,-0.7553635549704213,23,47.88282410115646
rf_fold209,-3.561927431843359,0.9643807256815664,-0.6078042534998106,30,46.77583730949183
rf_fold967,-3.6223707082490897,0.9637762929175091,-0.5933491006721491,175,47.14814814814815
rf_fold513,-3.6891185758562317,0.9631088142414377,-0.6333240635938608,14,46.459561041250986
rf_fold511,-3.7135808769570566,0.9628641912304294,-0.6356218629522844,22,46.460648148148145
rf_fold508,-3.7910874644726755,0.9620891253552732,-0.6516494351489309,10,46.46296296296296
rf_fold1280,-3.819146105258908,0.9618085389474109,-0.6431298256913204,73,46.64893867369511
